Segment,Discount Band,Units Sold,Sale Price,Gross Sales,Discounts,Sales,Profit,Date,Month Number,Month Name,Year,Product_Name,Country,Product
Enterprise,High,2529.0,125,316125.0,31612.5,284512.5,-18967.5,2016-11-01,11,November,2016,,Canada,VTT
Enterprise,High,579.0,125,72375.0,7237.5,65137.5,-4342.5,2016-01-01,1,January,2016,,United States of America,Amarilla
Small Business,High,2993.0,300,897900.0,89790.0,808110.0,59860.0,2016-03-01,3,March,2016,,United States of America,Amarilla
Channel Partners,High,3520.5,12,42246.0,4224.6,38021.4,27459.9,2016-04-01,4,April,2016,,Canada,Amarilla
Channel Partners,High,2574.0,12,30888.0,3088.8,27799.2,20077.2,2016-08-01,8,August,2016,,Germany,Amarilla
Midmarket,High,2072.0,15,31080.0,3108.0,27972.0,7252.0,2016-12-01,12,December,2016,,France,Amarilla
Small Business,High,853.0,300,255900.0,25590.0,230310.0,17060.0,2016-12-01,12,December,2016,,France,Amarilla
Channel Partners,High,1198.0,12,14376.0,1581.36,12794.64,9200.64,2016-10-01,10,October,2016,,France,Carretera
Midmarket,High,384.0,15,5760.0,633.6,5126.4,1286.4,2016-01-01,1,January,2016,,Canada,Velo
Channel Partners,High,472.0,12,5664.0,623.04,5040.96,3624.96,2016-10-01,10,October,2016,,Germany,Velo
Channel Partners,High,1005.0,12,12060.0,1326.6,10733.4,7718.4,2016-09-01,9,September,2016,,Mexico,VTT
Midmarket,High,3199.5,15,47992.5,5279.175,42713.325,10718.325,2016-07-01,7,July,2016,,United States of America,Amarilla
Channel Partners,High,472.0,12,5664.0,623.04,5040.96,3624.96,2016-10-01,10,October,2016,,Germany,Amarilla
Channel Partners,High,1937.0,12,23244.0,2556.84,20687.16,14876.16,2016-02-01,2,February,2016,,Canada,Carretera
Small Business,High,2811.0,300,843300.0,92763.0,750537.0,47787.0,2016-07-01,7,July,2016,,Germany,Carretera
Enterprise,High,2441.0,125,305125.0,33563.75,271561.25,-21358.75,2016-10-01,10,October,2016,,France,Carretera
Midmarket,High,1560.0,15,23400.0,2574.0,20826.0,5226.0,2016-11-01,11,November,2016,,Canada,Carretera
Midmarket,High,2157.0,15,32355.0,3559.05,28795.95,7225.95,2016-12-01,12,December,2016,,Mexico,Montana
Midmarket,High,655.0,15,9825.0,1080.75,8744.25,2194.25,2016-09-01,9,September,2016,,Mexico,Velo
Channel Partners,High,1734.0,12,20808.0,2288.88,18519.12,13317.12,2016-01-01,1,January,2016,,France,VTT
Enterprise,High,554.0,125,69250.0,7617.5,61632.5,-4847.5,2016-01-01,1,January,2016,,Mexico,VTT
Enterprise,High,3165.0,125,395625.0,43518.75,352106.25,-27693.75,2016-01-01,1,January,2016,,Germany,Amarilla
Enterprise,High,1433.0,125,179125.0,19703.75,159421.25,-12538.75,2016-05-01,5,May,2016,,France,Amarilla
Enterprise,High,947.0,125,118375.0,13021.25,105353.75,-8286.25,2016-09-01,9,September,2016,,Mexico,Amarilla
Midmarket,High,2157.0,15,32355.0,3559.05,28795.95,7225.95,2016-12-01,12,December,2016,,Mexico,Amarilla
Enterprise,High,2416.0,125,302000.0,36240.0,265760.0,-24160.0,2016-09-01,9,September,2016,,Canada,Carretera
Enterprise,High,2156.0,125,269500.0,32340.0,237160.0,-21560.0,2016-10-01,10,October,2016,,Mexico,Carretera
Midmarket,High,2689.0,15,40335.0,4840.2,35494.8,8604.8,2016-11-01,11,November,2016,,Canada,Carretera
Midmarket,High,677.0,15,10155.0,1218.6,8936.4,2166.4,2016-03-01,3,March,2016,,United States of America,Montana
Small Business,High,1773.0,300,531900.0,63828.0,468072.0,24822.0,2016-04-01,4,April,2016,,France,Montana
Small Business,High,1186.0,300,355800.0,42696.0,313104.0,16604.0,2016-12-01,12,December,2016,,France,Montana
Channel Partners,High,2109.0,12,25308.0,3036.96,22271.04,15944.04,2016-05-01,5,May,2016,,Canada,VTT
Midmarket,High,3874.5,15,58117.5,6974.1,51143.4,12398.4,2016-07-01,7,July,2016,,France,VTT
Enterprise,High,2387.0,125,298375.0,35805.0,262570.0,-23870.0,2016-11-01,11,November,2016,,United States of America,VTT
Midmarket,High,2548.0,15,38220.0,4586.4,33633.6,8153.6,2016-11-01,11,November,2016,,United States of America,Amarilla
Channel Partners,High,2661.0,12,31932.0,3831.84,28100.16,20117.16,2016-05-01,5,May,2016,,Mexico,Montana
Channel Partners,High,2761.0,12,33132.0,3975.84,29156.16,20873.16,2016-09-01,9,September,2016,,Canada,Amarilla
Midmarket,High,2567.0,15,38505.0,5005.65,33499.35,7829.35,2016-06-01,6,June,2016,,United States of America,Carretera
Midmarket,High,2567.0,15,38505.0,5005.65,33499.35,7829.35,2016-06-01,6,June,2016,,United States of America,VTT
Channel Partners,High,604.0,12,7248.0,942.24,6305.76,4493.76,2016-06-01,6,June,2016,,Mexico,Montana
Midmarket,High,3997.5,15,59962.5,7795.125,52167.375,12192.375,2016-01-01,1,January,2016,,France,Velo
Channel Partners,High,604.0,12,7248.0,942.24,6305.76,4493.76,2016-06-01,6,June,2016,,Mexico,Velo
Midmarket,High,660.0,15,9900.0,1287.0,8613.0,2013.0,2016-09-01,9,September,2016,,Germany,Velo
Channel Partners,High,410.0,12,4920.0,639.6,4280.4,3050.4,2016-10-01,10,October,2016,,Mexico,Velo
Small Business,High,2605.0,300,781500.0,101595.0,679905.0,28655.0,2016-11-01,11,November,2016,,Mexico,Velo
Channel Partners,High,1013.0,12,12156.0,1580.28,10575.72,7536.72,2016-12-01,12,December,2016,,Germany,Velo
Enterprise,High,1583.0,125,197875.0,25723.75,172151.25,-17808.75,2016-06-01,6,June,2016,,Canada,VTT
Midmarket,High,1565.0,15,23475.0,3051.75,20423.25,4773.25,2016-10-01,10,October,2016,,Canada,VTT
Enterprise,High,1659.0,125,207375.0,26958.75,180416.25,-18663.75,2016-01-01,1,January,2016,,Canada,Amarilla
Channel Partners,High,410.0,12,4920.0,639.6,4280.4,3050.4,2016-10-01,10,October,2016,,Mexico,Amarilla
Channel Partners,High,1770.0,12,21240.0,2761.2,18478.8,13168.8,2016-12-01,12,December,2016,,Germany,Amarilla
Channel Partners,High,1393.0,12,16716.0,2340.24,14375.76,10196.76,2016-10-01,10,October,2016,,France,Amarilla
Channel Partners,High,2015.0,12,24180.0,3385.2,20794.8,14749.8,2016-12-01,12,December,2016,,United States of America,Amarilla
Small Business,High,801.0,300,240300.0,33642.0,206658.0,6408.0,2016-07-01,7,July,2016,,Mexico,Carretera
Enterprise,High,1023.0,125,127875.0,17902.5,109972.5,-12787.5,2016-09-01,9,September,2016,,France,Carretera
Small Business,High,1496.0,300,448800.0,62832.0,385968.0,11968.0,2016-10-01,10,October,2016,,Canada,Carretera
Small Business,High,1010.0,300,303000.0,42420.0,260580.0,8080.0,2016-10-01,10,October,2016,,United States of America,Carretera
Midmarket,High,1513.0,15,22695.0,3177.3,19517.7,4387.7,2016-11-01,11,November,2016,,Germany,Carretera
Midmarket,High,2300.0,15,34500.0,4830.0,29670.0,6670.0,2016-12-01,12,December,2016,,Canada,Carretera
Enterprise,High,2821.0,125,352625.0,49367.5,303257.5,-35262.5,2016-12-01,12,December,2016,,Mexico,Carretera
Midmarket,High,2300.0,15,34500.0,4830.0,29670.0,6670.0,2016-12-01,12,December,2016,,Canada,Montana
Enterprise,High,1575.0,125,196875.0,27562.5,169312.5,-19687.5,2016-02-01,2,February,2016,,Mexico,Velo
Small Business,High,2460.0,300,738000.0,103320.0,634680.0,19680.0,2016-07-01,7,July,2016,,United States of America,Velo
Small Business,High,269.0,300,80700.0,11298.0,69402.0,2152.0,2016-10-01,10,October,2016,,Canada,Velo
Small Business,High,2536.0,300,760800.0,106512.0,654288.0,20288.0,2016-11-01,11,November,2016,,Germany,Velo
Small Business,High,2541.0,300,762300.0,106722.0,655578.0,20328.0,2016-08-01,8,August,2016,,United States of America,VTT
Small Business,High,269.0,300,80700.0,11298.0,69402.0,2152.0,2016-10-01,10,October,2016,,Canada,VTT
Small Business,High,1496.0,300,448800.0,62832.0,385968.0,11968.0,2016-10-01,10,October,2016,,Canada,VTT
Small Business,High,1010.0,300,303000.0,42420.0,260580.0,8080.0,2016-10-01,10,October,2016,,United States of America,VTT
Small Business,High,888.0,300,266400.0,37296.0,229104.0,7104.0,2016-03-01,3,March,2016,,Canada,Amarilla
Enterprise,High,2844.0,125,355500.0,49770.0,305730.0,-35550.0,2016-05-01,5,May,2016,,United States of America,Amarilla
Channel Partners,High,2475.0,12,29700.0,4158.0,25542.0,18117.0,2016-08-01,8,August,2016,,France,Amarilla
Midmarket,High,1743.0,15,26145.0,3660.3,22484.7,5054.7,2016-10-01,10,October,2016,,Canada,Amarilla
Channel Partners,High,2914.0,12,34968.0,4895.52,30072.48,21330.48,2016-10-01,10,October,2016,,United States of America,Amarilla
Midmarket,High,1870.0,15,28050.0,3927.0,24123.0,5423.0,2016-11-01,11,November,2016,,Mexico,Amarilla
Enterprise,High,1174.0,125,146750.0,22012.5,124737.5,-16142.5,2016-08-01,8,August,2016,,France,Carretera
Enterprise,High,2767.0,125,345875.0,51881.25,293993.75,-38046.25,2016-08-01,8,August,2016,,Germany,Carretera
Enterprise,High,1085.0,125,135625.0,20343.75,115281.25,-14918.75,2016-10-01,10,October,2016,,Germany,Carretera
Small Business,High,546.0,300,163800.0,24570.0,139230.0,2730.0,2016-10-01,10,October,2016,,Mexico,Montana
Channel Partners,High,500.0,12,6000.0,900.0,5100.0,3600.0,2016-03-01,3,March,2016,,Mexico,Velo
Midmarket,High,2826.0,15,42390.0,6358.5,36031.5,7771.5,2016-05-01,5,May,2016,,France,Velo
Enterprise,High,663.0,125,82875.0,12431.25,70443.75,-9116.25,2016-09-01,9,September,2016,,France,Velo
Small Business,High,2574.0,300,772200.0,115830.0,656370.0,12870.0,2016-11-01,11,November,2016,,United States of America,Velo
Enterprise,High,2438.0,125,304750.0,45712.5,259037.5,-33522.5,2016-12-01,12,December,2016,,United States of America,Velo
Channel Partners,High,914.0,12,10968.0,1645.2,9322.8,6580.8,2016-12-01,12,December,2016,,United States of America,Velo
Midmarket,High,492.0,15,7380.0,1107.0,6273.0,1353.0,2016-07-01,7,July,2016,,Germany,VTT
Midmarket,High,1175.0,15,17625.0,2643.75,14981.25,3231.25,2016-10-01,10,October,2016,,Germany,VTT
Enterprise,High,2954.0,125,369250.0,55387.5,313862.5,-40617.5,2016-11-01,11,November,2016,,Canada,VTT
Enterprise,High,552.0,125,69000.0,10350.0,58650.0,-7590.0,2016-11-01,11,November,2016,,Germany,VTT
Small Business,High,2475.0,300,742500.0,111375.0,631125.0,12375.0,2016-03-01,3,March,2016,,France,Amarilla
Small Business,High,546.0,300,163800.0,24570.0,139230.0,2730.0,2016-10-01,10,October,2016,,Mexico,Amarilla
Channel Partners,High,1806.0,12,21672.0,3250.8,18421.2,13003.2,2016-05-01,5,May,2016,,United States of America,VTT
Midmarket,,974.0,15,14610.0,0.0,14610.0,4870.0,2016-02-01,2,February,2016,,Mexico,Paseo
Channel Partners,,2518.0,12,30216.0,0.0,30216.0,22662.0,2016-06-01,6,June,2016,,Canada,Paseo
Channel Partners,,367.0,12,4404.0,0.0,4404.0,3303.0,2016-07-01,7,July,2016,,Germany,Paseo
Midmarket,,549.0,15,8235.0,0.0,8235.0,2745.0,2016-09-01,9,September,2016,,France,Paseo
Small Business,,788.0,300,236400.0,0.0,236400.0,39400.0,2016-09-01,9,September,2016,,Mexico,Paseo
Midmarket,,2472.0,15,37080.0,0.0,37080.0,12360.0,2016-09-01,9,September,2016,,Mexico,Paseo
Channel Partners,,912.0,12,10944.0,0.0,10944.0,8208.0,2016-11-01,11,November,2016,,United States of America,Paseo
Midmarket,,2152.0,15,32280.0,0.0,32280.0,10760.0,2016-12-01,12,December,2016,,Canada,Paseo
Midmarket,Low,2296.0,15,34440.0,344.4,34095.6,11135.6,2016-02-01,2,February,2016,,France,Paseo
Midmarket,Low,1514.0,15,22710.0,227.1,22482.9,7342.9,2016-02-01,2,February,2016,,United States of America,Paseo
Enterprise,Low,727.0,125,90875.0,908.75,89966.25,2726.25,2016-06-01,6,June,2016,,United States of America,Paseo
Enterprise,Low,787.0,125,98375.0,983.75,97391.25,2951.25,2016-06-01,6,June,2016,,France,Paseo
Enterprise,Low,1823.0,125,227875.0,2278.75,225596.25,6836.25,2016-07-01,7,July,2016,,Mexico,Paseo
Midmarket,Low,747.0,15,11205.0,112.05,11092.95,3622.95,2016-09-01,9,September,2016,,Germany,Paseo
Channel Partners,Low,766.0,12,9192.0,91.92,9100.08,6802.08,2016-10-01,10,October,2016,,Germany,Paseo
Small Business,Low,2905.0,300,871500.0,8715.0,862785.0,136535.0,2016-11-01,11,November,2016,,United States of America,Paseo
Midmarket,Low,2363.0,15,35445.0,708.9,34736.1,11106.1,2016-02-01,2,February,2016,,Canada,Paseo
Small Business,Low,918.0,300,275400.0,5508.0,269892.0,40392.0,2016-05-01,5,May,2016,,France,Paseo
Small Business,Low,1728.0,300,518400.0,10368.0,508032.0,76032.0,2016-05-01,5,May,2016,,Germany,Paseo
Channel Partners,Low,1142.0,12,13704.0,274.08,13429.92,10003.92,2016-06-01,6,June,2016,,United States of America,Paseo
Enterprise,Low,662.0,125,82750.0,1655.0,81095.0,1655.0,2016-06-01,6,June,2016,,Mexico,Paseo
Channel Partners,Low,1295.0,12,15540.0,310.8,15229.2,11344.2,2016-10-01,10,October,2016,,Canada,Paseo
Enterprise,Low,809.0,125,101125.0,2022.5,99102.5,2022.5,2016-10-01,10,October,2016,,Germany,Paseo
Enterprise,Low,2145.0,125,268125.0,5362.5,262762.5,5362.5,2016-10-01,10,October,2016,,Mexico,Paseo
Channel Partners,Low,1785.0,12,21420.0,428.4,20991.6,15636.6,2016-11-01,11,November,2016,,France,Paseo
Small Business,Low,1916.0,300,574800.0,11496.0,563304.0,84304.0,2016-12-01,12,December,2016,,Canada,Paseo
Enterprise,Low,2729.0,125,341125.0,6822.5,334302.5,6822.5,2016-12-01,12,December,2016,,Canada,Paseo
Midmarket,Low,1925.0,15,28875.0,577.5,28297.5,9047.5,2016-12-01,12,December,2016,,United States of America,Paseo
Channel Partners,Low,1055.0,12,12660.0,253.2,12406.8,9241.8,2016-12-01,12,December,2016,,France,Paseo
Channel Partners,Low,1084.0,12,13008.0,260.16,12747.84,9495.84,2016-12-01,12,December,2016,,Mexico,Paseo
Small Business,Low,2434.5,300,730350.0,21910.5,708439.5,99814.5,2016-01-01,1,January,2016,,France,Paseo
Enterprise,Low,1774.0,125,221750.0,6652.5,215097.5,2217.5,2016-03-01,3,March,2016,,Canada,Paseo
Channel Partners,Low,1901.0,12,22812.0,684.36,22127.64,16424.64,2016-06-01,6,June,2016,,France,Paseo
Small Business,Low,689.0,300,206700.0,6201.0,200499.0,28249.0,2016-06-01,6,June,2016,,Germany,Paseo
Enterprise,Low,1570.0,125,196250.0,5887.5,190362.5,1962.5,2016-06-01,6,June,2016,,Germany,Paseo
Channel Partners,Low,1369.5,12,16434.0,493.02,15940.98,11832.48,2016-07-01,7,July,2016,,United States of America,Paseo
Enterprise,Low,2009.0,125,251125.0,7533.75,243591.25,2511.25,2016-10-01,10,October,2016,,Canada,Paseo
Midmarket,Low,1945.0,15,29175.0,875.25,28299.75,8849.75,2016-10-01,10,October,2016,,Germany,Paseo
Enterprise,Low,1287.0,125,160875.0,4826.25,156048.75,1608.75,2016-12-01,12,December,2016,,France,Paseo
Enterprise,Low,1706.0,125,213250.0,6397.5,206852.5,2132.5,2016-12-01,12,December,2016,,Germany,Paseo
Midmarket,Low,2031.0,15,30465.0,1218.6,29246.4,8936.4,2016-10-01,10,October,2016,,Mexico,Paseo
Midmarket,Low,2261.0,15,33915.0,1356.6,32558.4,9948.4,2016-12-01,12,December,2016,,France,Paseo
Enterprise,Low,795.0,125,99375.0,3975.0,95400.0,0.0,2016-03-01,3,March,2016,,Germany,Paseo
Small Business,Low,1414.5,300,424350.0,16974.0,407376.0,53751.0,2016-04-01,4,April,2016,,Germany,Paseo
Small Business,Low,2918.0,300,875400.0,35016.0,840384.0,110884.0,2016-05-01,5,May,2016,,United States of America,Paseo
Enterprise,Low,2988.0,125,373500.0,14940.0,358560.0,0.0,2016-07-01,7,July,2016,,France,Paseo
Midmarket,Low,218.0,15,3270.0,130.8,3139.2,959.2,2016-09-01,9,September,2016,,Canada,Paseo
Midmarket,Low,671.0,15,10065.0,402.6,9662.4,2952.4,2016-10-01,10,October,2016,,United States of America,Paseo
Midmarket,Low,1514.0,15,22710.0,908.4,21801.6,6661.6,2016-10-01,10,October,2016,,Mexico,Paseo
Enterprise,Low,1138.0,125,142250.0,5690.0,136560.0,0.0,2016-12-01,12,December,2016,,Mexico,Paseo
Channel Partners,Medium,2431.0,12,29172.0,1458.6,27713.4,20420.4,2016-12-01,12,December,2016,,Canada,Paseo
Enterprise,Medium,2992.0,125,374000.0,18700.0,355300.0,-3740.0,2016-03-01,3,March,2016,,United States of America,Paseo
Enterprise,Medium,2385.0,125,298125.0,14906.25,283218.75,-2981.25,2016-03-01,3,March,2016,,France,Paseo
Small Business,Medium,1607.0,300,482100.0,24105.0,457995.0,56245.0,2016-04-01,4,April,2016,,Mexico,Paseo
Small Business,Medium,991.0,300,297300.0,14865.0,282435.0,34685.0,2016-06-01,6,June,2016,,United States of America,Paseo
Midmarket,Medium,2620.0,15,39300.0,1965.0,37335.0,11135.0,2016-09-01,9,September,2016,,France,Paseo
Enterprise,Medium,861.0,125,107625.0,5381.25,102243.75,-1076.25,2016-10-01,10,October,2016,,United States of America,Paseo
Enterprise,Medium,704.0,125,88000.0,4400.0,83600.0,-880.0,2016-10-01,10,October,2016,,France,Paseo
Midmarket,Medium,2116.0,15,31740.0,1587.0,30153.0,8993.0,2016-12-01,12,December,2016,,Germany,Paseo
Midmarket,Medium,3801.0,15,57015.0,3420.9,53594.1,15584.1,2016-04-01,4,April,2016,,France,Paseo
Channel Partners,Medium,2299.0,12,27588.0,1655.28,25932.72,19035.72,2016-10-01,10,October,2016,,Canada,Paseo
Midmarket,Medium,2198.0,15,32970.0,1978.2,30991.8,9011.8,2016-08-01,8,August,2016,,United States of America,Paseo
Midmarket,Medium,1743.0,15,26145.0,1568.7,24576.3,7146.3,2016-08-01,8,August,2016,,Germany,Paseo
Midmarket,Medium,1153.0,15,17295.0,1037.7,16257.3,4727.3,2016-10-01,10,October,2016,,United States of America,Paseo
Small Business,Medium,1702.0,300,510600.0,35742.0,474858.0,49358.0,2016-05-01,5,May,2016,,Canada,Paseo
Small Business,Medium,448.0,300,134400.0,9408.0,124992.0,12992.0,2016-06-01,6,June,2016,,France,Paseo
Enterprise,Medium,3513.0,125,439125.0,30738.75,408386.25,-13173.75,2016-07-01,7,July,2016,,Germany,Paseo
Midmarket,Medium,2101.0,15,31515.0,2206.05,29308.95,8298.95,2016-08-01,8,August,2016,,France,Paseo
Midmarket,Medium,2931.0,15,43965.0,3077.55,40887.45,11577.45,2016-09-01,9,September,2016,,United States of America,Paseo
Small Business,Medium,1123.0,300,336900.0,23583.0,313317.0,32567.0,2016-09-01,9,September,2016,,Germany,Paseo
Small Business,Medium,1404.0,300,421200.0,29484.0,391716.0,40716.0,2016-11-01,11,November,2016,,Canada,Paseo
Channel Partners,Medium,2763.0,12,33156.0,2320.92,30835.08,22546.08,2016-11-01,11,November,2016,,Mexico,Paseo
